"interaction_name","lig_contributor","receptor_subunit","lig_contributor_group","lig_contributor_coeff","receptor_subunit_group","receptor_subunit_coeff","interaction_type","ligand_type","source"
"GABA-A-GAD2_SLC6A8_GABR_A1B2G2","GAD2;SLC6A8","GABRA1;GABRG2;GABRB2","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A8_GABR_A1B2","GAD2;SLC6A8","GABRA1;GABRB2","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A8_GABR_A1B3","GAD2;SLC6A8","GABRA1;GABRB3","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A8_GABR_A1B2D","GAD2;SLC6A8","GABRA1;GABRD;GABRB2","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A8_GABR_A2B3G2","GAD2;SLC6A8","GABRA2;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A8_GABR_A3B3G2","GAD2;SLC6A8","GABRA3;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A8_GABR_A3B3Q","GAD2;SLC6A8","GABRQ;GABRA3;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A8_GABR_A3B3E","GAD2;SLC6A8","GABRA3;GABRE;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A8_GABR_A4B3G2","GAD2;SLC6A8","GABRA4;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A8_GABR_A4B3D","GAD2;SLC6A8","GABRA4;GABRD;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A8_GABR_A4B2D","GAD2;SLC6A8","GABRA4;GABRD;GABRB2","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A8_GABR_A5B3G2","GAD2;SLC6A8","GABRA5;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A8_GABR_A6B3G2","GAD2;SLC6A8","GABRA6;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A8_GABR_A6B3D","GAD2;SLC6A8","GABRA6;GABRD;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"C1QL1_ADGRB3","C1QL1","ADGRB3","1","1","1","1","Cell-Cell Contact","secreted","CellChat"
"COL4A1_ADGRG6","COL4A1","ADGRG6","1","1","1","1","Cell-Cell Contact","secreted","CellChat"
"COL4A2_ADGRG6","COL4A2","ADGRG6","1","1","1","1","Cell-Cell Contact","secreted","CellChat"
"COL4A3_ADGRG6","COL4A3","ADGRG6","1","1","1","1","Cell-Cell Contact","secreted","CellChat"
"COL4A4_ADGRG6","COL4A4","ADGRG6","1","1","1","1","Cell-Cell Contact","secreted","CellChat"
"COL4A5_ADGRG6","COL4A5","ADGRG6","1","1","1","1","Cell-Cell Contact","secreted","CellChat"
"LAMA2_ADGRG6","LAMA2","ADGRG6","1","1","1","1","Cell-Cell Contact","secreted","CellChat"
"FLRT1_ADGRL2","FLRT1","ADGRL2","1","1","1","1","Cell-Cell Contact","","CellChat"
"FLRT2_ADGRL2","FLRT2","ADGRL2","1","1","1","1","Cell-Cell Contact","","CellChat"
"FLRT3_ADGRL2","FLRT3","ADGRL2","1","1","1","1","Cell-Cell Contact","","CellChat"
"TENM1_ADGRL2","TENM1","ADGRL2","1","1","1","1","Cell-Cell Contact","","CellChat"
"TENM2_ADGRL2","TENM2","ADGRL2","1","1","1","1","Cell-Cell Contact","","CellChat"
"TENM3_ADGRL2","TENM3","ADGRL2","1","1","1","1","Cell-Cell Contact","","CellChat"
"TENM4_ADGRL2","TENM4","ADGRL2","1","1","1","1","Cell-Cell Contact","","CellChat"
"TENM2_FLRT3_ADGRL2","FLRT3;TENM2","ADGRL2","1;1","1","1","1","Cell-Cell Contact","","CellChat"
"FLRT1_ADGRL3","FLRT1","ADGRL3","1","1","1","1","Cell-Cell Contact","","CellChat"
"FLRT2_ADGRL3","FLRT2","ADGRL3","1","1","1","1","Cell-Cell Contact","","CellChat"
"FLRT3_ADGRL3","FLRT3","ADGRL3","1","1","1","1","Cell-Cell Contact","","CellChat"
"TENM1_ADGRL3","TENM1","ADGRL3","1","1","1","1","Cell-Cell Contact","","CellChat"
"TENM2_ADGRL3","TENM2","ADGRL3","1","1","1","1","Cell-Cell Contact","","CellChat"
"TENM3_ADGRL3","TENM3","ADGRL3","1","1","1","1","Cell-Cell Contact","","CellChat"
"TENM4_ADGRL3","TENM4","ADGRL3","1","1","1","1","Cell-Cell Contact","","CellChat"
"TENM3_FLRT1_ADGRL3","FLRT1;TENM3","ADGRL3","1;1","1","1","1","Cell-Cell Contact","","CellChat"
"TENM3_FLRT3_ADGRL3","FLRT3;TENM3","ADGRL3","1;1","1","1","1","Cell-Cell Contact","","CellChat"
"FLRT1_FLRT1","FLRT1","FLRT1","1","1","1","1","Cell-Cell Contact","","CellChat"
"FLRT2_FLRT2","FLRT2","FLRT2","1","1","1","1","Cell-Cell Contact","","CellChat"
"FLRT3_FLRT3","FLRT3","FLRT3","1","1","1","1","Cell-Cell Contact","","CellChat"
"FLRT1_UNC5C","FLRT1","UNC5C","1","1","1","1","Cell-Cell Contact","","CellChat"
"FLRT2_UNC5C","FLRT2","UNC5C","1","1","1","1","Cell-Cell Contact","","CellChat"
"FLRT3_UNC5C","FLRT3","UNC5C","1","1","1","1","Cell-Cell Contact","","CellChat"
"FLRT1_UNC5D","FLRT1","UNC5D","1","1","1","1","Cell-Cell Contact","","CellChat"
"FLRT2_UNC5D","FLRT2","UNC5D","1","1","1","1","Cell-Cell Contact","","CellChat"
"FLRT3_UNC5D","FLRT3","UNC5D","1","1","1","1","Cell-Cell Contact","","CellChat"
"Adrenaline-ADR-PNMT_SLC18A1_ADRA1A","SLC18A1;PNMT","ADRA1A","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Adrenaline-ADR-PNMT_SLC18A2_ADRA1A","SLC18A2;PNMT","ADRA1A","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Noradrenaline-NE-DBH_SLC18A1_ADRA1A","SLC18A1;DBH","ADRA1A","1;1","1","1","1","Non-protein Signaling","secreted","CellChat"
"Noradrenaline-NE-DBH_SLC18A2_ADRA1A","SLC18A2;DBH","ADRA1A","1;1","1","1","1","Non-protein Signaling","secreted","CellChat"
"Adrenaline-ADR-PNMT_SLC18A1_ADRA1B","SLC18A1;PNMT","ADRA1B","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Adrenaline-ADR-PNMT_SLC18A2_ADRA1B","SLC18A2;PNMT","ADRA1B","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Noradrenaline-NE-DBH_SLC18A1_ADRA1B","SLC18A1;DBH","ADRA1B","1;1","1","1","1","Non-protein Signaling","secreted","CellChat"
"Noradrenaline-NE-DBH_SLC18A2_ADRA1B","SLC18A2;DBH","ADRA1B","1;1","1","1","1","Non-protein Signaling","secreted","CellChat"
"Adrenaline-ADR-PNMT_SLC18A1_ADRA2C","SLC18A1;PNMT","ADRA2C","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Adrenaline-ADR-PNMT_SLC18A2_ADRA2C","SLC18A2;PNMT","ADRA2C","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Noradrenaline-NE-DBH_SLC18A1_ADRA2C","SLC18A1;DBH","ADRA2C","1;1","1","1","1","Non-protein Signaling","secreted","CellChat"
"Noradrenaline-NE-DBH_SLC18A2_ADRA2C","SLC18A2;DBH","ADRA2C","1;1","1","1","1","Non-protein Signaling","secreted","CellChat"
"Adrenaline-ADR-PNMT_SLC18A1_ADRB1","SLC18A1;PNMT","ADRB1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Adrenaline-ADR-PNMT_SLC18A2_ADRB1","SLC18A2;PNMT","ADRB1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Noradrenaline-NE-DBH_SLC18A1_ADRB1","SLC18A1;DBH","ADRB1","1;1","1","1","1","Non-protein Signaling","secreted","CellChat"
"Noradrenaline-NE-DBH_SLC18A2_ADRB1","SLC18A2;DBH","ADRB1","1;1","1","1","1","Non-protein Signaling","secreted","CellChat"
"Acetylcholine-Ach-CHAT_SLC10A4_CHRM2","SLC10A4;CHAT","CHRM2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Acetylcholine-Ach-CHAT_SLC5A7_CHRM2","SLC5A7;CHAT","CHRM2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Acetylcholine-Ach-CHAT_SLC10A4_CHRM3","SLC10A4;CHAT","CHRM3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Acetylcholine-Ach-CHAT_SLC5A7_CHRM3","SLC5A7;CHAT","CHRM3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"NRXN1_CLSTN2","NRXN1","CLSTN2","1","1","1","1","Cell-Cell Contact","","CellChat"
"Q9HDB5_CLSTN2","NRXN3","CLSTN2","1","1","1","1","Cell-Cell Contact","","CellChat"
"LTE4-DPEP1_CYSLTR2","DPEP1","CYSLTR2","1","1","1","1","Non-protein Signaling","","CellChat"
"LTE4-DPEP3_CYSLTR2","DPEP3","CYSLTR2","1","1","1","1","Non-protein Signaling","","CellChat"
"Dopamine-DOPA-DDC_SLC18A1_DRD1","SLC18A1;DDC","DRD1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Dopamine-DOPA-DDC_SLC18A2_DRD1","SLC18A2;DDC","DRD1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Dopamine-DOPA-DDC_SLC6A3_DRD1","SLC6A3;DDC","DRD1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Dopamine-DOPA-DDC_SLC18A1_DRD2","SLC18A1;DDC","DRD2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Dopamine-DOPA-DDC_SLC18A2_DRD2","SLC18A2;DDC","DRD2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Dopamine-DOPA-DDC_SLC6A3_DRD2","SLC6A3;DDC","DRD2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"MT-RNR2_FPRL1","MT-RNR2","FPR2","1","1","1","1","Secreted Signaling","","CellChat"
"ANXA1_FPR3","ANXA1","FPR3","1","1","1","1","Secreted Signaling","secreted","CellChat"
"MT-RNR2_FPRL2","MT-RNR2","FPR3","1","1","1","1","Secreted Signaling","","CellChat"
"GABA-B-GAD1_SLC32A1_GABBR2","SLC32A1;GAD1","GABBR2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"GABA-B-GAD1_SLC6A1_GABBR2","GAD1;SLC6A1","GABBR2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"GABA-B-GAD1_SLC6A11_GABBR2","GAD1;SLC6A11","GABBR2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"GABA-B-GAD1_SLC6A12_GABBR2","SLC6A12;GAD1","GABBR2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"GABA-B-GAD1_SLC6A13_GABBR2","GAD1;SLC6A13","GABBR2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"GABA-B-GAD1_SLC6A6_GABBR2","GAD1;SLC6A6","GABBR2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"GABA-B-GAD1_SLC6A8_GABBR2","GAD1;SLC6A8","GABBR2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"GABA-B-GAD2_SLC32A1_GABBR2","SLC32A1;GAD2","GABBR2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"GABA-B-GAD2_SLC6A1_GABBR2","GAD2;SLC6A1","GABBR2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"GABA-B-GAD2_SLC6A11_GABBR2","GAD2;SLC6A11","GABBR2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"GABA-B-GAD2_SLC6A12_GABBR2","SLC6A12;GAD2","GABBR2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"GABA-B-GAD2_SLC6A13_GABBR2","GAD2;SLC6A13","GABBR2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"GABA-B-GAD2_SLC6A6_GABBR2","GAD2;SLC6A6","GABBR2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"GABA-B-GAD2_SLC6A8_GABBR2","GAD2;SLC6A8","GABBR2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"GALP_GALR3","GALP","GALR3","1","1","1","1","Secreted Signaling","hormone","CellChat"
"Glutamate-Glu-SLC17A6_GLS_GRIA1","SLC17A6;GLS","GRIA1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A7_GLS_GRIA1","SLC17A7;GLS","GRIA1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A8_GLS_GRIA1","SLC17A8;GLS","GRIA1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A1_GLS_GRIA1","GLS;SLC1A1","GRIA1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A2_GLS_GRIA1","GLS;SLC1A2","GRIA1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A3_GLS_GRIA1","GLS;SLC1A3","GRIA1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A7_GLS_GRIA1","GLS;SLC1A7","GRIA1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A6_GLS2_GRIA1","SLC17A6;GLS2","GRIA1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A7_GLS2_GRIA1","SLC17A7;GLS2","GRIA1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A8_GLS2_GRIA1","SLC17A8;GLS2","GRIA1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A1_GLS2_GRIA1","GLS2;SLC1A1","GRIA1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A2_GLS2_GRIA1","GLS2;SLC1A2","GRIA1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A3_GLS2_GRIA1","GLS2;SLC1A3","GRIA1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A7_GLS2_GRIA1","GLS2;SLC1A7","GRIA1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A6_GLS_GRIA2","SLC17A6;GLS","GRIA2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A7_GLS_GRIA2","SLC17A7;GLS","GRIA2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A8_GLS_GRIA2","SLC17A8;GLS","GRIA2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A1_GLS_GRIA2","GLS;SLC1A1","GRIA2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A2_GLS_GRIA2","GLS;SLC1A2","GRIA2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A3_GLS_GRIA2","GLS;SLC1A3","GRIA2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A7_GLS_GRIA2","GLS;SLC1A7","GRIA2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A6_GLS2_GRIA2","SLC17A6;GLS2","GRIA2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A7_GLS2_GRIA2","SLC17A7;GLS2","GRIA2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A8_GLS2_GRIA2","SLC17A8;GLS2","GRIA2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A1_GLS2_GRIA2","GLS2;SLC1A1","GRIA2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A2_GLS2_GRIA2","GLS2;SLC1A2","GRIA2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A3_GLS2_GRIA2","GLS2;SLC1A3","GRIA2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A7_GLS2_GRIA2","GLS2;SLC1A7","GRIA2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A6_GLS_GRIA3","SLC17A6;GLS","GRIA3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A7_GLS_GRIA3","SLC17A7;GLS","GRIA3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A8_GLS_GRIA3","SLC17A8;GLS","GRIA3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A1_GLS_GRIA3","GLS;SLC1A1","GRIA3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A2_GLS_GRIA3","GLS;SLC1A2","GRIA3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A3_GLS_GRIA3","GLS;SLC1A3","GRIA3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A7_GLS_GRIA3","GLS;SLC1A7","GRIA3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A6_GLS2_GRIA3","SLC17A6;GLS2","GRIA3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A7_GLS2_GRIA3","SLC17A7;GLS2","GRIA3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A8_GLS2_GRIA3","SLC17A8;GLS2","GRIA3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A1_GLS2_GRIA3","GLS2;SLC1A1","GRIA3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A2_GLS2_GRIA3","GLS2;SLC1A2","GRIA3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A3_GLS2_GRIA3","GLS2;SLC1A3","GRIA3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A7_GLS2_GRIA3","GLS2;SLC1A7","GRIA3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A6_GLS_GRIA4","SLC17A6;GLS","GRIA4","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A7_GLS_GRIA4","SLC17A7;GLS","GRIA4","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A8_GLS_GRIA4","SLC17A8;GLS","GRIA4","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A1_GLS_GRIA4","GLS;SLC1A1","GRIA4","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A2_GLS_GRIA4","GLS;SLC1A2","GRIA4","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A3_GLS_GRIA4","GLS;SLC1A3","GRIA4","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A7_GLS_GRIA4","GLS;SLC1A7","GRIA4","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A6_GLS2_GRIA4","SLC17A6;GLS2","GRIA4","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A7_GLS2_GRIA4","SLC17A7;GLS2","GRIA4","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A8_GLS2_GRIA4","SLC17A8;GLS2","GRIA4","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A1_GLS2_GRIA4","GLS2;SLC1A1","GRIA4","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A2_GLS2_GRIA4","GLS2;SLC1A2","GRIA4","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A3_GLS2_GRIA4","GLS2;SLC1A3","GRIA4","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A7_GLS2_GRIA4","GLS2;SLC1A7","GRIA4","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-NRXN1_CBLN1_GRID2","NRXN1;CBLN1","GRID2","1;1","1","1","1","Non-protein Signaling","secreted","CellChat"
"Glutamate-Glu-SLC17A6_GLS_GRIK1","SLC17A6;GLS","GRIK1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A7_GLS_GRIK1","SLC17A7;GLS","GRIK1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A8_GLS_GRIK1","SLC17A8;GLS","GRIK1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A1_GLS_GRIK1","GLS;SLC1A1","GRIK1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A2_GLS_GRIK1","GLS;SLC1A2","GRIK1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A3_GLS_GRIK1","GLS;SLC1A3","GRIK1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A7_GLS_GRIK1","GLS;SLC1A7","GRIK1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A6_GLS2_GRIK1","SLC17A6;GLS2","GRIK1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A7_GLS2_GRIK1","SLC17A7;GLS2","GRIK1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A8_GLS2_GRIK1","SLC17A8;GLS2","GRIK1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A1_GLS2_GRIK1","GLS2;SLC1A1","GRIK1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A2_GLS2_GRIK1","GLS2;SLC1A2","GRIK1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A3_GLS2_GRIK1","GLS2;SLC1A3","GRIK1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A7_GLS2_GRIK1","GLS2;SLC1A7","GRIK1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A6_GLS_GRIK2","SLC17A6;GLS","GRIK2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A7_GLS_GRIK2","SLC17A7;GLS","GRIK2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A8_GLS_GRIK2","SLC17A8;GLS","GRIK2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A1_GLS_GRIK2","GLS;SLC1A1","GRIK2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A2_GLS_GRIK2","GLS;SLC1A2","GRIK2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A3_GLS_GRIK2","GLS;SLC1A3","GRIK2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A7_GLS_GRIK2","GLS;SLC1A7","GRIK2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A6_GLS2_GRIK2","SLC17A6;GLS2","GRIK2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A7_GLS2_GRIK2","SLC17A7;GLS2","GRIK2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A8_GLS2_GRIK2","SLC17A8;GLS2","GRIK2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A1_GLS2_GRIK2","GLS2;SLC1A1","GRIK2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A2_GLS2_GRIK2","GLS2;SLC1A2","GRIK2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A3_GLS2_GRIK2","GLS2;SLC1A3","GRIK2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A7_GLS2_GRIK2","GLS2;SLC1A7","GRIK2","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A6_GLS_GRIK3","SLC17A6;GLS","GRIK3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A7_GLS_GRIK3","SLC17A7;GLS","GRIK3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A8_GLS_GRIK3","SLC17A8;GLS","GRIK3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A1_GLS_GRIK3","GLS;SLC1A1","GRIK3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A2_GLS_GRIK3","GLS;SLC1A2","GRIK3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A3_GLS_GRIK3","GLS;SLC1A3","GRIK3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A7_GLS_GRIK3","GLS;SLC1A7","GRIK3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A6_GLS2_GRIK3","SLC17A6;GLS2","GRIK3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A7_GLS2_GRIK3","SLC17A7;GLS2","GRIK3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A8_GLS2_GRIK3","SLC17A8;GLS2","GRIK3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A1_GLS2_GRIK3","GLS2;SLC1A1","GRIK3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A2_GLS2_GRIK3","GLS2;SLC1A2","GRIK3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A3_GLS2_GRIK3","GLS2;SLC1A3","GRIK3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A7_GLS2_GRIK3","GLS2;SLC1A7","GRIK3","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A6_GLS_GRM1","SLC17A6;GLS","GRM1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A7_GLS_GRM1","SLC17A7;GLS","GRM1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC17A8_GLS_GRM1","SLC17A8;GLS","GRM1","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Glutamate-Glu-SLC1A1_GLS_GRM1","GLS;SLC1A1","GRM1","1;1","1","1","1","Non-protein Signaling","","CellChat"
